Date,Title,URL
2024-09-18,NRB Publishes Net Profit Report for Shrawan: Global IME Bank and Shine Resunga Development Bank Lead Their Sectors,https://www.sharesansar.com/newsdetail/nrb-publishes-net-profit-report-for-shrawan-global-ime-bank-and-shine-resunga-development-bank-lead-their-sectors-2024-09-18
2024-09-16,Commercial Banks Revise Ashwin Interest Rates; NMB Bank Leads with Significant Cuts,https://www.sharesansar.com/newsdetail/commercial-banks-revise-ashwin-interest-rates-nmb-bank-leads-with-significant-cuts-2024-09-16
2024-09-08,Commercial Banks Reduce Base Interest Rates to 7.92% Amid Surplus Loanable Funds,https://www.sharesansar.com/newsdetail/commercial-banks-reduce-base-interest-rates-to-792-amid-surplus-loanable-funds-2024-09-08
2024-08-16,Commercial Banks Reduce Interest Rates for Bhadra: NIC Asia and NMB Bank Lead with Highest Rates on Fixed Deposits,https://www.sharesansar.com/newsdetail/commercial-banks-reduce-interest-rates-for-bhadra-nic-asia-and-nmb-bank-lead-with-highest-rates-on-fixed-deposits-2024-08-16
2024-08-06,Unveiling Q4 2080/81: A Comprehensive Analysis of Leading Commercial Banks and Key Financial Insights,https://www.sharesansar.com/newsdetail/unveiling-q4-208081-a-comprehensive-analysis-of-leading-commercial-banks-and-key-financial-insights-2024-08-06
2024-08-05,"20 Commercial Banks Report Q4 FY 2080/81 Results: Nabil Bank Tops Profit Charts with Rs 7.06 Arba, Industry Total Hits Rs 64.15 Arba",https://www.sharesansar.com/newsdetail/20-commercial-banks-report-q4-fy-208081-results-nabil-bank-tops-profit-charts-with-rs-706-arba-industry-total-hits-rs-6415-arba-2024-08-05
2024-08-04,Standard Chartered Bank Nepal Reports 4.51% Decline in Net Profit and 13.46% Drop in Core Revenue for Q4 FY 2080/81,https://www.sharesansar.com/newsdetail/standard-chartered-bank-nepal-reports-451-decline-in-net-profit-and-1346-drop-in-core-revenue-for-q4-fy-208081-2024-08-04
2024-07-15,Commercial Banks Reduce Interest Rates for Shrawan; Himalayan Bank Leads with Significant Cuts,https://www.sharesansar.com/newsdetail/commercial-banks-reduce-interest-rates-for-shrawan-himalayan-bank-leads-with-significant-cuts-2024-07-15
2024-07-14,NRB Report Highlights Commercial and Development Banks' Net Profits up to Jestha; NABIL Tops the Charts Once More,https://www.sharesansar.com/newsdetail/nrb-report-highlights-commercial-and-development-banks-net-profits-up-to-jestha-nabil-tops-the-charts-once-more-2024-07-14
2024-06-14,Commercial Banks Announce New Interest Rates for Ashad: Mixed Adjustments with Slight Overall Decrease,https://www.sharesansar.com/newsdetail/commercial-banks-announce-new-interest-rates-for-ashad-mixed-adjustments-with-slight-overall-decrease-2024-06-14
2024-06-12,NRB Reveals Net Profits of Commercial and Development Banks Till Baisakh; Nabil and Muktinath Bikas Bank Lead Their Sectors,https://www.sharesansar.com/newsdetail/nrb-reveals-net-profits-of-commercial-and-development-banks-till-baisakh-nabil-and-muktinath-bikas-bank-lead-their-sectors-2024-06-12
2024-06-10,Online Banking Services Temporarily Suspended for System Upgrades,https://www.sharesansar.com/newsdetail/online-banking-services-temporarily-suspended-for-system-upgrades-2024-06-10
2024-05-13,"Jestha Interest Rate Update: Most Banks Lower Rates, NIC Asia Bank and Global IME Bank Oppose the Trend with Increases",https://www.sharesansar.com/newsdetail/jestha-interest-rate-update-most-banks-lower-rates-nic-asia-bank-and-global-ime-bank-oppose-the-trend-with-increases-2024-05-13
2024-04-23,Delving into Q3 2080/81: Performance Analysis of Leading Commercial Banks with Key Financial Insights,https://www.sharesansar.com/newsdetail/delving-into-q3-208081-performance-analysis-of-leading-commercial-banks-with-key-financial-insights-2024-04-23
2024-04-14,"Baisakh Interest Rate Update: 13 Commercial Banks Cut Rates, NMB and Everest Stand Apart with Increases",https://www.sharesansar.com/newsdetail/baisakh-interest-rate-update-13-commercial-banks-cut-rates-nmb-and-everest-stand-apart-with-increases-2024-04-14
2024-04-10,Net Profit Status of Commercial and Development Banks Unveiled Till Falgun: NABIL Earned The Most,https://www.sharesansar.com/newsdetail/net-profit-status-of-commercial-and-development-banks-unveiled-till-falgun-nabil-earned-the-most-2024-04-10
2024-04-07,Standard Chartered Bank Nepal Expands Reach with New Dharan Branch,https://www.sharesansar.com/newsdetail/standard-chartered-bank-nepal-expands-reach-with-new-dharan-branch-2024-04-07
2024-03-29,Standard Chartered Bank Nepal Secures Fifth Consecutive Triple 'A' Rating from ICRA Nepal,https://www.sharesansar.com/newsdetail/standard-chartered-bank-nepal-secures-fifth-consecutive-triple-a-rating-from-icra-nepal-2024-03-29
2024-03-14,NRB Report Highlights Commercial and Development Banks' Net Profits up to Magh; NABIL Tops the Charts Once More,https://www.sharesansar.com/newsdetail/nrb-report-highlights-commercial-and-development-banks-net-profits-up-to-magh-nabil-tops-the-charts-once-more-2024-03-14
2024-03-13,"Commercial Banks Alter Interest Rates for Chaitra: Majority Lower Rates, NIC Asia Bucks Trend with Increase",https://www.sharesansar.com/newsdetail/commercial-banks-alter-interest-rates-for-chaitra-majority-lower-rates-nic-asia-bucks-trend-with-increase-2024-03-13
2024-02-29,"A Deep Dive into the Dynamic Link Between Commercial Banks' Latest Trading Prices and Net Worth Per Share, and More Insights Ahead",https://www.sharesansar.com/newsdetail/a-deep-dive-into-the-dynamic-link-between-commercial-banks-latest-trading-prices-and-net-worth-per-share-and-more-insights-ahead-2024-02-29
2024-02-12,"Commercial Banks Adjust Interest Rates for Falgun, Citizens Bank International Reduced The Most",https://www.sharesansar.com/newsdetail/commercial-banks-adjust-interest-rates-for-falgun-citizens-bank-international-reduced-the-most-2024-02-12
2024-01-22,Performance Analysis of A-Class Banks in Q2 2080/81: Key Financial Metrics and Insights,https://www.sharesansar.com/newsdetail/performance-analysis-of-a-class-banks-in-q2-208081-key-financial-metrics-and-insights-2024-01-22
2024-01-21,"Q2 Reports Unveils Profit Declines for 16 Commercial Banks, Nabil Bank Leads Amidst Industry-wide Downturn",https://www.sharesansar.com/newsdetail/q2-reports-unveils-profit-declines-for-16-commercial-banks-nabil-bank-leads-amidst-industry-wide-downturn-2024-01-21
2024-01-19,Standard Chartered Bank Urges Shareholders to Claim Uncollected Dividend,https://www.sharesansar.com/newsdetail/standard-chartered-bank-urges-shareholders-to-claim-uncollected-dividend-2024-01-19
2024-01-16,NRB Reports Net Profits of Commercial and Development Banks Till Mangsir of FY 2080/81; NABIL Leading The Chart,https://www.sharesansar.com/newsdetail/nrb-reports-net-profits-of-commercial-and-development-banks-till-mangsir-of-fy-208081-nabil-leading-the-chart-2024-01-16
2024-01-14,"Commercial Banks Implement Single-Digit Interest Rates, Effective from Magh 01; PCBL Leads with Significant Reductions",https://www.sharesansar.com/newsdetail/commercial-banks-implement-single-digit-interest-rates-effective-from-magh-01-pcbl-leads-with-significant-reductions-2024-01-14
2024-01-08,"NEPSE's Two-Month Rally Sees Index Surge from 1800 to 2000 Levels, Yet Banking Sector Faces Decline Amidst Overall Surge",https://www.sharesansar.com/newsdetail/nepses-two-month-rally-sees-index-surge-from-1800-to-2000-levels-yet-banking-sector-faces-decline-amidst-overall-surge-2024-01-08
2023-12-19,NRB Reveals Commercial and Development Banks' Net Profits Till Kartik FY 2080/81; NABIL Takes the Lead,https://www.sharesansar.com/newsdetail/nrb-reveals-commercial-and-development-banks-net-profits-till-kartik-fy-208081-nabil-takes-the-lead-2023-12-19
2023-12-17,Commercial Banks Implement Interest Rate Adjustments Following NRB Directive Effective From Today,https://www.sharesansar.com/newsdetail/commercial-banks-implement-interest-rate-adjustments-following-nrb-directive-effective-from-today-2023-12-17
2023-12-17,"Government Records Rs. 12.5 Arba Profit Tax Collection from Mergers, Acquisitions, and FPOs as BFIs Meet Deadline",https://www.sharesansar.com/newsdetail/government-records-rs-125-arba-profit-tax-collection-from-mergers-acquisitions-and-fpos-as-bfis-meet-deadline-2023-12-17
2023-12-15,Standard Chartered Bank Nepal and Kumari Bank Adjust Interest Rates Effective From Poush 01,https://www.sharesansar.com/newsdetail/standard-chartered-bank-nepal-and-kumari-bank-adjust-interest-rates-effective-from-poush-01-2023-12-15
2023-12-11,Standard Chartered Bank Nepal concludes 37th AGM,https://www.sharesansar.com/newsdetail/standard-chartered-bank-nepal-concludes-37th-agm-2023-12-11
2023-12-08,Standard Chartered Bank Nepal announces Enhanced Parental Leave Benefits for its employees,https://www.sharesansar.com/newsdetail/standard-chartered-bank-nepal-announces-enhanced-parental-leave-benefits-for-its-employees-2023-12-08
2023-12-02,Standard Chartered Bank announces NPR 1.33 crore to Red Cross to support victims of Jajarkot-Rukum earthquake,https://www.sharesansar.com/newsdetail/standard-chartered-bank-announces-npr-133-crore-to-red-cross-to-support-victims-of-jajarkot-rukum-earthquake-2023-12-02
2023-11-28,How Many Listed Companies Have Declared Dividend So Far of Last Fiscal Year,https://www.sharesansar.com/newsdetail/how-many-listed-companies-have-declared-dividend-so-far-of-last-fiscal-year-2023-11-28
2023-11-24,A Comparative Deep Dive: Analyzing Financial Metrics Across Commercial Banks Through Q1 80/81,https://www.sharesansar.com/newsdetail/a-comparative-deep-dive-analyzing-financial-metrics-across-commercial-banks-through-q1-8081-2023-11-24
2023-11-22,Reminder! Last Day to Grab Dividend Proposed by Standard Chartered Bank Nepal and RSDC Laghubitta,https://www.sharesansar.com/newsdetail/reminder-last-day-to-grab-dividend-proposed-by-standard-chartered-bank-nepal-and-rsdc-laghubitta-2023-11-22
2023-11-20,Standard Chartered Bank Unveils Book Closure Date for its 19% Cash Dividend; Calls AGM on Mangsir 24,https://www.sharesansar.com/newsdetail/standard-chartered-bank-unveils-book-closure-date-for-its-19-cash-dividend-calls-agm-on-mangsir-24-2023-11-20
2023-11-20,"Commercial Banks Adjust Interest Rates for Mangsir, NIC Asia Reduced The Most",https://www.sharesansar.com/newsdetail/commercial-banks-adjust-interest-rates-for-mangsir-nic-asia-reduced-the-most-2023-11-20
2023-11-03,"Net Profit Status of 1st Quarter of Commercial Banks: NIMB Earned The Most, 12 Banks Reported Declined In Profit Led by ADBL",https://www.sharesansar.com/newsdetail/net-profit-status-of-1st-quarter-of-commercial-banks-nimb-earned-the-most-12-banks-reported-declined-in-profit-led-by-adbl-2023-11-03
2023-10-30,Standard Chartered Bank Proposes 19% Cash Dividend for FY 2079/80,https://www.sharesansar.com/newsdetail/standard-chartered-bank-proposes-19-cash-dividend-for-fy-207980-2023-10-30
2023-10-18,NRB Reports Net Profits of Commercial and Development Banks Till Bhadra of FY 2080/81; GBIME Leading The Chart,https://www.sharesansar.com/newsdetail/nrb-reports-net-profits-of-commercial-and-development-banks-till-bhadra-of-fy-208081-gbime-leading-the-chart-2023-10-18
2023-10-17,Commercial Banks Revise Interest Rates for Kartik: Notable Changes and Four Banks Maintain Stability,https://www.sharesansar.com/newsdetail/commercial-banks-revise-interest-rates-for-kartik-notable-changes-and-four-banks-maintain-stability-2023-10-17
2023-10-02,"Reserve Requirements, RRR, CRR, and SLR; Significance in the Nepal's Banking Sector",https://www.sharesansar.com/newsdetail/reserve-requirements-rrr-crr-and-slr-significance-in-the-nepals-banking-sector-2023-10-02
2023-09-26,Banks and Finance Companies Report Impressive Profits Till Shrawan of 2080/81 While Few Companies Face Losses,https://www.sharesansar.com/newsdetail/banks-and-finance-companies-report-impressive-profits-till-shrawan-of-208081-while-few-companies-face-losses-2023-09-26
2023-09-18,"Commercial Banks in Ashwin Unveil Interest Rate Adjustments, PCBL Tops FD Rates, SCB Cuts Amidst Stability",https://www.sharesansar.com/newsdetail/commercial-banks-in-ashwin-unveil-interest-rate-adjustments-pcbl-tops-fd-rates-scb-cuts-amidst-stability-2023-09-18
2023-09-11,Commercial Banks; Too Pricey on your Pockets? See Latest PE Ratio of 'A' Class Banks,https://www.sharesansar.com/newsdetail/commercial-banks-too-pricey-on-your-pockets-see-latest-pe-ratio-of-a-class-banks-2023-09-11
2023-08-08,Comparative Analysis: Unraveling Financial Indicators Among Commercial Banks,https://www.sharesansar.com/newsdetail/comparative-analysis-unraveling-financial-indicators-among-commercial-banks-2023-08-08
2023-08-07,"Ashad 2080 Snapshot: Nepal's Commercial Banks Display Diverse Base and Spread Rates, RBB Leads with Lowest Base Rate",https://www.sharesansar.com/newsdetail/ashad-2080-snapshot-nepals-commercial-banks-display-diverse-base-and-spread-rates-rbb-leads-with-lowest-base-rate-2023-08-07
2023-08-06,Standard Chartered Bank Unveils Q4 Report with Overall Improvements Across Financial Indicators; Net Profits at Rs. 3.52 Arba,https://www.sharesansar.com/newsdetail/standard-chartered-bank-unveils-q4-report-with-overall-improvements-across-financial-indicators-net-profits-at-rs-352-arba-2023-08-06
2023-08-04,Standard Chartered Bank Nepal donates Rs 50 lakh to Shequal Foundation to upskill young women in Nepal,https://www.sharesansar.com/newsdetail/standard-chartered-bank-nepal-donates-rs-50-lakh-to-shequal-foundation-to-upskill-young-women-in-nepal-2023-08-04
2023-07-26,Standard Chartered Bank funds eyecare projects worth Rs 1 crore; partners with Tilganga Institute of Ophthalmology and MITRA Samaj for extending eye health care services,https://www.sharesansar.com/newsdetail/standard-chartered-bank-funds-eyecare-projects-worth-rs-1-crore-partners-with-tilganga-institute-of-ophthalmology-and-mitra-samaj-for-extending-eye-health-care-services-2023-07-26
2023-07-16,Commercial Banks Revise Interest Rates For Shrawan After Interest Rate Cartelisation Ends,https://www.sharesansar.com/newsdetail/commercial-banks-revise-interest-rates-for-shrawan-after-interest-rate-cartelisation-ends-2023-07-16
2023-07-05,"""10.30% Standard Chartered Bank Nepal Debenture"" and ""10.75% NMB Debenture 2089/90"" Listed in NEPSE",https://www.sharesansar.com/newsdetail/1030-standard-chartered-bank-nepal-debenture-and-1075-nmb-debenture-208990-listed-in-nepse-2023-07-05
2023-06-27,Standard Chartered Bank reopens crèche / daycare facility for children of employees,https://www.sharesansar.com/newsdetail/standard-chartered-bank-reopens-creche-daycare-facility-for-children-of-employees-2023-06-27
2023-06-15,Commercial Banks Update Interest Rates For The Month of Ashad; SCB Reduces Its Fixed Deposit Rates,https://www.sharesansar.com/newsdetail/commercial-banks-update-interest-rates-for-the-month-of-ashad-scb-reduces-its-fixed-deposit-rates-2023-06-15
2023-06-09,MetLife Nepal and Standard Chartered Bank Nepal jointly Inaugurate Digital Standing Instructions for premium payments collection,https://www.sharesansar.com/newsdetail/metlife-nepal-and-standard-chartered-bank-nepal-jointly-inaugurate-digital-standing-instructions-for-premium-payments-collection-2023-06-09
2023-06-06,Standard Chartered Bank Partners With Contour To Conduct a Blockchain Knowledge Sharing Session for Nepal Rastra Bank,https://www.sharesansar.com/newsdetail/standard-chartered-bank-partners-with-contour-to-conduct-a-blockchain-knowledge-sharing-session-for-nepal-rastra-bank-2023-06-06
2023-04-30,"CBFIN Determined to Use Legal Authority for Protection and Right of Depositors, Borrowers & Stakeholders of BFIs",https://www.sharesansar.com/newsdetail/cbfin-determined-to-use-legal-authority-for-protection-and-right-of-depositors-borrowers-stakeholders-of-bfis-2023-04-30
2023-04-27,Evolution of Non-Performing Loans (NPL) in Nepal; Addressing the Current Situation of Growing NPL,https://www.sharesansar.com/newsdetail/evolution-of-non-performing-loans-npl-in-nepal-addressing-the-current-situation-of-growing-npl-2023-04-27
2023-04-20,Comparative Analysis of Third Quarter Reports of 21 Commercial Banks; Industry Accumulates An Average Profit of 2.32 Arba In Q3,https://www.sharesansar.com/newsdetail/comparative-analysis-of-third-quarter-reports-of-21-commercial-banks-industry-accumulates-an-average-profit-of-232-arba-in-q3-2023-04-20
2023-04-20,Core Business Revenue of Standard Chartered Bank Rises By Impressive 78.36% To Rs. 4.40 Arba In Q3,https://www.sharesansar.com/newsdetail/core-business-revenue-of-standard-chartered-bank-rises-by-impressive-7836-to-rs-440-arba-in-q3-2023-04-20
2023-04-17,PM Prachanda Directs to Halt Tax on Further Public Offering (FPO),https://www.sharesansar.com/newsdetail/pm-prachanda-directs-to-halt-tax-on-further-public-offering-fpo-2023-04-17
2023-03-23,Commercial Banks Are Approaching Their 52-Weeks Low Price; What Does this Mean for Investors In BFI-Dominated Market?,https://www.sharesansar.com/newsdetail/commercial-banks-are-approaching-their-52-weeks-low-price-what-does-this-mean-for-investors-in-bfi-dominated-market-2023-03-23
2023-03-10,ICRA Nepal reaffirms ICRANP-IR AAA Issuer Rating to Standard Chartered Bank Nepal indicating highest degree of safety regarding timely servicing of financial obligations,https://www.sharesansar.com/newsdetail/icra-nepal-reaffirms-icranp-ir-aaa-issuer-rating-to-standard-chartered-bank-nepal-indicating-highest-degree-of-safety-regarding-timely-servicing-of-financial-obligations-2023-03-10
2023-02-20,"Standard Chartered Bank Nepal's ""10.30% Standard Chartered Bank Nepal Limited Debenture"" to Close Today; Minimum Applications Can Be Placed for 25 Units",https://www.sharesansar.com/newsdetail/standard-chartered-bank-nepals-1030-standard-chartered-bank-nepal-limited-debenture-to-close-today-minimum-applications-can-be-placed-for-25-units-2023-02-20
2023-02-13,"Deadline Extended for ""10.30% Standard Chartered Bank Nepal Limited Debenture""; Issue to Close on Falgun 08",https://www.sharesansar.com/newsdetail/deadline-extended-for-1030-standard-chartered-bank-nepal-limited-debenture-issue-to-close-on-falgun-08-2023-02-13
2023-02-09,"Standard Chartered Bank Nepal Opening the Issue of ""10.30% Standard Chartered Bank Nepal Limited Debenture"" From Today",https://www.sharesansar.com/newsdetail/standard-chartered-bank-nepal-opening-the-issue-of-1030-standard-chartered-bank-nepal-limited-debenture-from-today-2023-02-09
2023-02-01,"Standard Chartered Bank Nepal to Issue ""10.30% Standard Chartered Bank Nepal Limited Debenture"" from 26th Magh",https://www.sharesansar.com/newsdetail/standard-chartered-bank-nepal-to-issue-1030-standard-chartered-bank-nepal-limited-debenture-from-26th-magh-2023-02-01
2023-01-27,Interest Amount of Rs. 13.33 Arba Is Yet To Be Received by Commercial Banks; A Second Quarter Comprehensive Analysis of Major Indicators for all 22 Commercial Banks,https://www.sharesansar.com/newsdetail/interest-amount-of-rs-1333-arba-is-yet-to-be-received-by-commercial-banks-a-second-quarter-comprehensive-analysis-of-major-indicators-for-all-22-commercial-banks-2023-01-27
2023-01-12,Committee of Nepal Bankers Association has Decided to Decrease Fixed Deposits Interest Rates For the Month of Magh,https://www.sharesansar.com/newsdetail/committee-of-nepal-bankers-association-has-decided-to-decrease-fixed-deposits-interest-rates-for-the-month-of-magh-2023-01-12
2023-01-10,Stock Market Trend Analysis; Which Sector Has Gained the Highest in Last 100 Days?,https://www.sharesansar.com/newsdetail/stock-market-trend-analysis-which-sector-has-gained-the-highest-in-last-100-days-2023-01-10
2022-12-18,SEBON Approves 10.30% Standard Chartered Bank Nepal Rinpatra; Bank To Issue 24 Lakh Unit Debentures Soon,https://www.sharesansar.com/newsdetail/sebon-approves-1030-standard-chartered-bank-nepal-rinpatra-bank-to-issue-24-lakh-unit-debentures-soon-2022-12-18
2022-12-13,Commercial Banks Decides to Maintain the Same Deposit Interest Rate During the Month of Poush as Well,https://www.sharesansar.com/newsdetail/commercial-banks-decides-to-maintain-the-same-deposit-interest-rate-during-the-month-of-poush-as-well-2022-12-13
2022-11-28,"Due to Higher Spread Rates, NIC Asia Bank is Most Affected by the First Quarter Monetary Policy; What is the Status of Other BFI's?",https://www.sharesansar.com/newsdetail/due-to-higher-spread-rates-nic-asia-bank-is-most-affected-by-the-first-quarter-monetary-policy-what-is-the-status-of-other-bfis-2022-11-28
2022-11-22,Reminder: Last Day to Grab Dividend of Standard Chartered Bank Nepal,https://www.sharesansar.com/newsdetail/reminder-last-day-to-grab-dividend-of-standard-chartered-bank-nepal-2022-11-22
2022-11-18,Standard Chartered Bank Nepal Unveils Book Closure Date for 16.51% Cash Dividend; Calls AGM on 25th Mangsir,https://www.sharesansar.com/newsdetail/standard-chartered-bank-nepal-unveils-book-closure-date-for-1651-cash-dividend-calls-agm-on-25th-mangsir-2022-11-18
2022-11-15,Interest Rates of Commercial banks to Remain Unchanged for the Month of Mangsir,https://www.sharesansar.com/newsdetail/interest-rates-of-commercial-banks-to-remain-unchanged-for-the-month-of-mangsir-2022-11-15
2022-10-31,Profitability Figures of Commercial Banks Painted a Greener Picture in First Quarter; A Summarized Snapshot of the Important Fundamentals of all 26 Banks Individually,https://www.sharesansar.com/newsdetail/profitability-figures-of-commercial-banks-painted-a-greener-picture-in-first-quarter-a-summarized-snapshot-of-the-important-fundamentals-of-all-26-banks-individually-2022-10-31
2022-10-31,Standard Chartered Bank Proposes a Cash Dividend of 16.51% for the Financial Year 2078/79,https://www.sharesansar.com/newsdetail/standard-chartered-bank-proposes-a-cash-dividend-of-1651-for-the-financial-year-207879-2022-10-31
2022-10-19,The Base Rate of Banks Have Increased in Recent Month; Check Out the Current Base Rates of 26 Commercial Banks of Nepal,https://www.sharesansar.com/newsdetail/the-base-rate-of-banks-have-increased-in-recent-month-check-out-the-current-base-rates-of-26-commercial-banks-of-nepal-2022-10-19
2022-10-17,Interest Rates of Banks and Financial Institutions Remains Unchanged for Kartik,https://www.sharesansar.com/newsdetail/interest-rates-of-banks-and-financial-institutions-remains-unchanged-for-kartik-2022-10-17
2022-10-13,Committee of Nepal Bankers Association has Determined that Raising Kartik's Interest Rates is not Reasonable,https://www.sharesansar.com/newsdetail/committee-of-nepal-bankers-association-has-determined-that-raising-kartiks-interest-rates-is-not-reasonable-2022-10-13
2022-09-23,Prisoner’s Dilemma: In Present Context With Increment of Interest Rates by Financial Institutions,https://www.sharesansar.com/newsdetail/prisoners-dilemma-in-present-context-with-increment-of-interest-rates-by-financial-institutions-2022-09-23
2022-09-21,Most Banks Alter Their Interest Rates; Individuals Deposit Interest Rates Increased By 3 Digits After the Decimal Point,https://www.sharesansar.com/newsdetail/most-banks-alter-their-interest-rates-individuals-deposit-interest-rates-increased-by-3-digits-after-the-decimal-point-2022-09-21
2022-08-23,What Does the Future Hold For ATMs in Nepal as the Country Quickly Transitions to a Cashless Economy?,https://www.sharesansar.com/newsdetail/what-does-the-future-hold-for-atms-in-nepal-as-the-country-quickly-transitions-to-a-cashless-economy-2022-08-23
2022-08-07,Amid Liquidity Crunch And Low Credit Expansion Commercial Banks Reports Satisfactory Profit Growth In FY 78/79; A Summarised Snapshot of the Most Important Fundamentals,https://www.sharesansar.com/newsdetail/amid-liquidity-crunch-and-low-credit-expansion-commercial-banks-reports-satisfactory-profit-growth-in-fy-7879-a-summarised-snapshot-of-the-most-important-fundamentals-2022-08-07
2022-08-03,"NRB Has Amended and Added Various Facilities To the 'A', 'B' and 'C' Category Banks and Financial Institutions; List of Major Highlights of NRB Circular",https://www.sharesansar.com/newsdetail/nrb-has-amended-and-added-various-facilities-to-the-a-b-and-c-category-banks-and-financial-institutions-list-of-major-highlights-of-nrb-circular-2022-08-03
2022-07-27,Standard Chartered Bank Earns Rs 2.26 Arba in Q4 with Impressive Growth of 62.27%; EPS Stands at Rs. 24.07,https://www.sharesansar.com/newsdetail/standard-chartered-bank-earns-rs-226-arba-in-q4-with-impressive-growth-of-6227-eps-stands-at-rs-2407-2022-07-27
2022-07-15,"""9% Standard Chartered Bank Nepal Ltd Debenture"" Added in Sebon's Pipeline",https://www.sharesansar.com/newsdetail/9-standard-chartered-bank-nepal-ltd-debenture-added-in-sebons-pipeline-2022-07-15
2022-06-12,Commercial Banks Have Agreed Not To Raise Interest Rates On Deposits,https://www.sharesansar.com/newsdetail/commercial-banks-have-agreed-not-to-raise-interest-rates-on-deposits-2022-06-12
2022-06-12,"Commercial Banks Profit Rs. 58 Arba Till Baishakh of This Fiscal Year, 3 Development Banks and 2 Finance Companies In Loss",https://www.sharesansar.com/newsdetail/commercial-banks-profit-rs-58-arba-till-baishakh-of-this-fiscal-year-3-development-banks-and-2-finance-companies-in-loss-2022-06-12
2022-06-07,Comparative Analysis of Commercial Banks: How Much Has P/E Ratio Declined Since The All-Time High?,https://www.sharesansar.com/newsdetail/comparative-analysis-of-commercial-banks-how-much-has-pe-ratio-declined-since-the-all-time-high-2022-06-07
2022-06-06,Commercial Banks' Overall Market Capitalization Has Dropped By 32% Since The All Time High,https://www.sharesansar.com/newsdetail/commercial-banks-overall-market-capitalization-has-dropped-by-32-since-the-all-time-high-2022-06-06
2022-06-01,52-Week High/Low Analysis; Is This The Best Time To Buy Shares?,https://www.sharesansar.com/newsdetail/52-week-highlow-analysis-is-this-the-best-time-to-buy-shares-2022-06-01
