Date,Title,URL
2023-11-18,"Standard Chartered Bank Nepal Limited has announced its 37th AGM going to be held on 24th Mangsir, 2080 and has published its annual financial highlights of the fiscal year 2079/80.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-nepal-limited-has-announced-its-37th-agm-going-to-be-held-on-24th-mangsir-2080-and-has-published-its-annual-financial-highlights-of-the-fiscal-year-207980-2023-11-18
2023-11-12,"Standard Chartered Bank Nepal Limited has published a notice regarding the new interest rate for deposit and loan products and it's effective from 1st Mangsir, 2080.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-nepal-limited-has-published-a-notice-regarding-the-new-interest-rate-for-deposit-and-loan-products-and-its-effective-from-1st-mangsir-2080-2023-11-16
2023-11-03,Standard Chartered Bank Nepal Limited has posted a net profit of Rs 827.70 million and published its 1st quarter company analysis of the fiscal year 2080/81.,https://www.sharesansar.com/announcementdetail/standard-chartered-bank-nepal-limited-has-posted-a-net-profit-of-rs-82770-million-and-published-its-1st-quarter-company-analysis-of-the-fiscal-year-208081-2023-11-03
2023-10-31,Standard Chartered Bank Nepal Limited has proposed distribution of 19% Cash Dividend to its Shareholders.,https://www.sharesansar.com/announcementdetail/standard-chartered-bank-nepal-limited-has-proposed-distribution-of-19-cash-dividend-to-its-shareholders-2023-10-31
2023-10-17,"Standard Chartered Bank Nepal Limited has published a notice regarding the new interest rate for deposit and loan products and it's effective from 1st Kartik, 2080.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-nepal-limited-has-published-a-notice-regarding-the-new-interest-rate-for-deposit-and-loan-products-and-its-effective-from-1st-kartik-2080-2023-10-17
2023-09-17,"Standard Chartered Bank Nepal Limited has published a notice regarding the new interest rate for deposit and loan products and it's effective from 1st Ashwin, 2080.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-nepal-limited-has-published-a-notice-regarding-the-new-interest-rate-for-deposit-and-loan-products-and-its-effective-from-1st-ashwin-2080-2023-09-17
2023-08-17,"Standard Chartered Bank Nepal Limited has published a notice regarding the new interest rate for deposit and loan products and it's effective from 1st Bhadra, 2080.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-nepal-limited-has-published-a-notice-regarding-the-new-interest-rate-for-deposit-and-loan-products-and-its-effective-from-1st-bhadra-2080-2023-08-17
2023-08-06,Standard Chartered Bank Nepal Limited has posted a net profit of Rs 3.52 billion and published its 4th quarter company analysis of the fiscal year 2079/80.,https://www.sharesansar.com/announcementdetail/standard-chartered-bank-nepal-limited-has-posted-a-net-profit-of-rs-352-billion-and-published-its-4th-quarter-company-analysis-of-the-fiscal-year-207980-2023-08-06
2023-07-17,Standard Chartered Bank Nepal Limited has published a notice regarding correction on its new interest rate for deposit.,https://www.sharesansar.com/announcementdetail/standard-chartered-bank-nepal-limited-has-published-a-notice-regarding-correction-on-its-new-interest-rate-for-deposit-2023-07-17
2023-07-16,"Standard Chartered Bank Nepal Limited has published a notice regarding the new interest rate for deposit and loan products and it's effective from 1st Shrawan, 2080.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-nepal-limited-has-published-a-notice-regarding-the-new-interest-rate-for-deposit-and-loan-products-and-its-effective-from-1st-shrawan-2080-2023-07-16
2023-06-15,"Standard Chartered Bank Nepal Limited has published a notice regarding the new interest rate for deposit and loan products and it's effective from 1st Ashad, 2080.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-nepal-limited-has-published-a-notice-regarding-the-new-interest-rate-for-deposit-and-loan-products-and-its-effective-from-1st-ashad-2080-2023-06-15
2023-05-14,"Standard Chartered Bank Nepal Limited has published a notice regarding the new interest rate for deposit and loan products and it's effective from 1st Jestha, 2080.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-nepal-limited-has-published-a-notice-regarding-the-new-interest-rate-for-deposit-and-loan-products-and-its-effective-from-1st-jestha-2080-2023-05-14
2023-04-20,Standard Chartered Bank Nepal Limited has posted a net profit of Rs 2.61 billion and published its 3rd quarter company analysis of the fiscal year 2079/80.,https://www.sharesansar.com/announcementdetail/standard-chartered-bank-nepal-limited-has-posted-a-net-profit-of-rs-261-billion-and-published-its-3rd-quarter-company-analysis-of-the-fiscal-year-207980-2023-04-20
2023-04-13,"Standard Chartered Bank Nepal Limited has published a notice regarding the new interest rate for deposit and loan products and it's effective from 1st Baisakh, 2080.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-nepal-limited-has-published-a-notice-regarding-the-new-interest-rate-for-deposit-and-loan-products-and-its-effective-from-1st-baisakh-2080-2023-04-13
2023-03-15,"Standard Chartered Bank Nepal Limited has published a notice regarding the new interest rate for deposit and loan products and it's effective from 1st Chaitra, 2079.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-nepal-limited-has-published-a-notice-regarding-the-new-interest-rate-for-deposit-and-loan-products-and-its-effective-from-1st-chaitra-2079-2023-03-15
2023-02-13,"Standard Chartered Bank Nepal Limited has extended its (24,00,000 units @ Rs.1000 per unit) ""10.30% Standard Chartered Bank Nepal Limited Debenture"" to the general public till 8th Falgun, 2079.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-nepal-limited-has-extended-its-2400000-units-at-rs1000-per-unit-1030-standard-chartered-bank-nepal-limited-debenture-to-the-general-public-till-8th-falgun-2079-2023-02-13
2023-02-12,"Standard Chartered Bank Nepal Limited has published a notice regarding the new interest rate for deposit and loan products and it's effective from 1st Falgun, 2079.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-nepal-limited-has-published-a-notice-regarding-the-new-interest-rate-for-deposit-and-loan-products-and-its-effective-from-1st-falgun-2079-2023-02-12
2023-02-01,"Standard Chartered Bank Nepal Limited has published an offer letter to issue (24,00,000 units @ Rs.1000 per unit) ""10.30% Standard Chartered Bank Nepal Limited Debenture"" to the general public from 26th Magh to 1st Falgun, 2079.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-nepal-limited-has-published-an-offer-letter-to-issue-2400000-units-at-rs1000-per-unit-1030-standard-chartered-bank-nepal-limited-debenture-to-the-general-public-from-26th-magh-to-1st-falgun-2079-2023-02-01
2023-01-27,Standard Chartered Bank Limited has published its annual financial highlights of the fiscal year 2078/79.,https://www.sharesansar.com/announcementdetail/standard-chartered-bank-limited-has-published-its-annual-financial-highlights-of-the-fiscal-year-207879-2023-01-27
2023-01-21,Standard Chartered Bank Limited has posted a net profit of Rs 1.75 billion and published its 2nd quarter company analysis of the fiscal year 2079/80.,https://www.sharesansar.com/announcementdetail/standard-chartered-bank-limited-has-posted-a-net-profit-of-rs-175-billion-and-published-its-2nd-quarter-company-analysis-of-the-fiscal-year-207980-2023-01-21
2023-01-14,"Standard Chartered Bank Nepal Limited has published a notice regarding the new interest rate for deposit and loan products and it's effective from 1st Magh, 2079.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-nepal-limited-has-published-a-notice-regarding-the-new-interest-rate-for-deposit-and-loan-products-and-its-effective-from-1st-magh-2079-2023-01-15
2022-12-15,"Standard Chartered Bank Nepal Limited has published a notice regarding the new interest rate for deposit and loan products and it's effective from 1st Poush, 2079.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-nepal-limited-has-published-a-notice-regarding-the-new-interest-rate-for-deposit-and-loan-products-and-its-effective-from-1st-poush-2079-2022-12-15
2022-11-18,"Standard Chartered Bank Nepal Limited has announced its 36th AGM going to be held on 25th Mangsir, 2079 and has published its annual financial highlights of the fiscal year 2078/79.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-nepal-limited-has-announced-its-36th-agm-going-to-be-held-on-25th-mangsir-2079-and-has-published-its-annual-financial-highlights-of-the-fiscal-year-207879-2022-11-18
2022-11-16,"Standard Chartered Bank Nepal Limited has published a notice regarding the new interest rate for deposit and loan products and it's effective from 1st Mangsir, 2079.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-nepal-limited-has-published-a-notice-regarding-the-new-interest-rate-for-deposit-and-loan-products-and-its-effective-from-1st-mangsir-2079-2022-11-16
2022-11-01,Standard Chartered Bank Limited has announced 16.51% cash dividend to its shareholders for the Fiscal Year 2078/79.,https://www.sharesansar.com/announcementdetail/standard-chartered-bank-limited-has-announced-1651-cash-dividend-to-its-shareholders-for-the-fiscal-year-207879-2022-11-01
2022-10-24,Standard Chartered Bank Nepal Limited has posted a net profit of Rs 811.39 million and published its 1st quarter company analysis of the fiscal year 2079/80.,https://www.sharesansar.com/announcementdetail/standard-chartered-bank-nepal-limited-has-posted-a-net-profit-of-rs-81139-million-and-published-its-1st-quarter-company-analysis-of-the-fiscal-year-207980-2022-10-24
2022-10-17,"Standard Chartered Bank Nepal Limited has published a notice regarding the new interest rate for deposit and loan products and it's effective from 1st Kartik, 2079.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-nepal-limited-has-published-a-notice-regarding-the-new-interest-rate-for-deposit-and-loan-products-and-its-effective-from-1st-kartik-2079-2022-10-17
2022-09-21,"Standard Chartered Bank Limited has published a notice regarding new revised interest rate for deposit products and it's effective from 1st Ashwin, 2079.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-limited-has-published-a-notice-regarding-new-revised-interest-rate-for-deposit-products-and-its-effective-from-1st-ashwin-2079-2022-09-21
2022-09-16,"Standard Chartered Bank Nepal Limited has published a notice regarding the new interest rate for deposit and loan products and it's effective from 1st Ashwin, 2079.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-nepal-limited-has-published-a-notice-regarding-the-new-interest-rate-for-deposit-and-loan-products-and-its-effective-from-1st-ashwin-2079-2022-09-16
2022-08-16,"Standard Chartered Bank Nepal Limited has published a notice regarding the new interest rate for deposit and loan products and it's effective from 1st Bhadra, 2079.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-nepal-limited-has-published-a-notice-regarding-the-new-interest-rate-for-deposit-and-loan-products-and-its-effective-from-1st-bhadra-2079-2022-08-16
2022-07-27,Standard Chartered Bank Nepal Limited has posted a net profit of Rs 2.26 billion and published its 4th quarter company analysis of the fiscal year 2078/79.,https://www.sharesansar.com/announcementdetail/standard-chartered-bank-nepal-limited-has-posted-a-net-profit-of-rs-226-billion-and-published-its-4th-quarter-company-analysis-of-the-fiscal-year-207879-2022-07-27
2022-07-15,"Standard Chartered Bank Nepal Limited has published a notice regarding the new interest rate for deposit and loan products and it's effective from 1st Shrawan, 2079.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-nepal-limited-has-published-a-notice-regarding-the-new-interest-rate-for-deposit-and-loan-products-and-its-effective-from-1st-shrawan-2079-2022-07-15
2022-06-14,"Standard Chartered Bank Nepal Limited has published a notice regarding the new interest rate for deposit and loan products and it's effective from 1st Ashar, 2079.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-nepal-limited-has-published-a-notice-regarding-the-new-interest-rate-for-deposit-and-loan-products-and-its-effective-from-1st-ashar-2079-2022-06-14
2022-05-14,"Standard Chartered Bank Nepal Limited has published a notice regarding the new interest rate for deposit and loan products and it's effective from 1st Jestha, 2079.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-nepal-limited-has-published-a-notice-regarding-the-new-interest-rate-for-deposit-and-loan-products-and-its-effective-from-1st-jestha-2079-2022-05-14
2022-04-20,Standard Chartered Bank Nepal Limited has posted a net profit of Rs 1.62 billion and published its 3rd quarter company analysis of the fiscal year 2078/79.,https://www.sharesansar.com/announcementdetail/standard-chartered-bank-nepal-limited-has-posted-a-net-profit-of-rs-162-billion-and-published-its-3rd-quarter-company-analysis-of-the-fiscal-year-207879-2022-04-20
2022-04-13,"Standard Chartered Bank Nepal Limited has published a notice regarding the new interest rate for deposit and loan products and it's effective from 1st Baisakh, 2079.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-nepal-limited-has-published-a-notice-regarding-the-new-interest-rate-for-deposit-and-loan-products-and-its-effective-from-1st-baisakh-2079-2022-04-13
2022-03-17,Standard Chartered Bank Limited has published its annual financial highlights of the fiscal year 2077/78.,https://www.sharesansar.com/announcementdetail/standard-chartered-bank-limited-has-published-its-annual-financial-highlights-of-the-fiscal-year-207778-2022-03-17
2022-03-14,"Standard Chartered Bank Limited has published a notice regarding the new interest rate for deposit and loan products and it's effective from 1st Chaitra, 2078.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-limited-has-published-a-notice-regarding-the-new-interest-rate-for-deposit-and-loan-products-and-its-effective-from-1st-chaitra-2078-2022-03-14
2022-02-13,"Standard Chartered Bank Limited has published a notice regarding the new interest rate for deposit and loan products and it's effective from 1st Falgun, 2078.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-limited-has-published-a-notice-regarding-the-new-interest-rate-for-deposit-and-loan-products-and-its-effective-from-1st-falgun-2078-2022-02-13
2022-01-21,Standard Chartered Bank Nepal Limited has posted a net profit of Rs 1.08 billion and published its 2nd quarter company analysis of the fiscal year 2078/79.,https://www.sharesansar.com/announcementdetail/standard-chartered-bank-nepal-limited-has-posted-a-net-profit-of-rs-108-billion-and-published-its-2nd-quarter-company-analysis-of-the-fiscal-year-207879-2022-01-21
2022-01-14,"Standard Chartered Bank Limited has published a notice regarding the new interest rate for deposit and loan products and it's effective from 1st Magh, 2078.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-limited-has-published-a-notice-regarding-the-new-interest-rate-for-deposit-and-loan-products-and-its-effective-from-1st-magh-2078-2022-01-14
2022-01-09,Standard Chartered Bank Limited has published the minutes of its 35th Annual General Meeting (AGM).,https://www.sharesansar.com/announcementdetail/standard-chartered-bank-limited-has-published-the-minutes-of-its-35th-annual-general-meeting-agm-2022-01-09
2021-12-15,"Standard Chartered Bank Limited has published a notice regarding the new interest rate for deposit and loan products and it's effective from 1st Poush, 2078.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-limited-has-published-a-notice-regarding-the-new-interest-rate-for-deposit-and-loan-products-and-its-effective-from-1st-poush-2078-2021-12-15
2021-11-19,"Standard Chartered Bank Limited has announced its 35th AGM going to be held on 28th Mangsir, 2078, and published its audited financial highlights of the FY 2077/78.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-limited-has-announced-its-35th-agm-going-to-be-held-on-28th-mangsir-2078-and-published-its-audited-financial-highlights-of-the-fy-207778-2021-11-19
2021-11-16,"Standard Chartered Bank Limited has published a notice regarding the new interest rate for deposit and loan products and it's effective from 1st Mangshir, 2078.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-limited-has-published-a-notice-regarding-the-new-interest-rate-for-deposit-and-loan-products-and-its-effective-from-1st-mangshir-2078-2021-11-16
2021-11-01,Standard Chartered Bank Nepal Limited has posted a net profit of Rs 401.37 million and published its 1st quarter company analysis of the fiscal year 2078/79.,https://www.sharesansar.com/announcementdetail/standard-chartered-bank-nepal-limited-has-posted-a-net-profit-of-rs-40137-million-and-published-its-1st-quarter-company-analysis-of-the-fiscal-year-207879-2021-11-01
2021-10-22,"Standard Chartered Bank Nepal Limited has published a notice regarding new revised interest rate and it's effective from 3rd Kartik, 2078.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-nepal-limited-has-published-a-notice-regarding-new-revised-interest-rate-and-its-effective-from-3rd-kartik-2078-2021-10-22
2021-10-11,"Standard Chartered Bank Limited has published a notice regarding the new interest rate for deposit and loan products and it's effective from 1st Kartik, 2078.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-limited-has-published-a-notice-regarding-the-new-interest-rate-for-deposit-and-loan-products-and-its-effective-from-1st-kartik-2078-2021-10-11
2021-09-16,"Standard Chartered Bank Limited has published a notice regarding the new interest rate for deposit and loan products and it's effective from 1st Ashwin, 2078.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-limited-has-published-a-notice-regarding-the-new-interest-rate-for-deposit-and-loan-products-and-its-effective-from-1st-ashwin-2078-2021-09-16
2021-08-16,"Standard Chartered Bank Limited has published a notice regarding the new interest rate for deposit and loan products and it's effective from 1st Bhadra, 2078.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-limited-has-published-a-notice-regarding-the-new-interest-rate-for-deposit-and-loan-products-and-its-effective-from-1st-bhadra-2078-2021-08-16
2021-08-14,Standard Chartered Bank Nepal Limited has posted a net profit of Rs 1.40 billion and published its 4th quarter company analysis of the fiscal year 2077/78.,https://www.sharesansar.com/announcementdetail/standard-chartered-bank-nepal-limited-has-posted-a-net-profit-of-rs-140-billion-and-published-its-4th-quarter-company-analysis-of-the-fiscal-year-207778-2021-08-14
2021-07-15,"Standard Chartered Bank Limited has published a notice regarding the new interest rate for deposit and loan products and it's effective from 1st Shrawan, 2078.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-limited-has-published-a-notice-regarding-the-new-interest-rate-for-deposit-and-loan-products-and-its-effective-from-1st-shrawan-2078-2021-07-15
2021-07-06,Standard Chartered Bank Nepal Limited has published a notice to collect uncollected due dividend to its shareholders.,https://www.sharesansar.com/announcementdetail/standard-chartered-bank-nepal-limited-has-published-a-notice-to-collect-uncollected-due-dividend-to-its-shareholders-2021-07-06
2021-06-14,"Standard Chartered Bank Limited has published a notice regarding the new interest rate for deposit and loan products and it's effective from 1st Ashar, 2078.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-limited-has-published-a-notice-regarding-the-new-interest-rate-for-deposit-and-loan-products-and-its-effective-from-1st-ashar-2078-2021-06-14
2021-05-14,"Standard Chartered Bank Limited has published a notice regarding the new interest rate for deposit and loan products and it's effective from 1st Jestha, 2078.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-limited-has-published-a-notice-regarding-the-new-interest-rate-for-deposit-products-and-its-effective-from-1st-jestha-2078-2021-05-14
2021-04-28,Standard Chartered Bank Nepal Limited has posted a net profit of Rs 1.18 billion and published its 3rd quarter company analysis of the fiscal year 2077/78.,https://www.sharesansar.com/announcementdetail/standard-chartered-bank-nepal-limited-has-posted-a-net-profit-of-rs-118-billion-and-published-its-3rd-quarter-company-analysis-of-the-fiscal-year-207778-2021-04-28
2021-04-13,"Standard Chartered Bank Limited has published a notice regarding the new interest rate for deposit and loan products and it's effective from 1st Baisakh, 2078.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-limited-has-published-a-notice-regarding-the-new-interest-rate-for-deposit-and-loan-products-and-its-effective-from-1st-baisakh-2078-2021-04-13
2021-04-02,Standard Chartered Bank Nepal Limited has published its annual financial highlights of the fiscal year 2076/77.,https://www.sharesansar.com/announcementdetail/standard-chartered-bank-nepal-limited-has-published-its-annual-financial-highlights-of-the-fiscal-year-207677-2021-04-02
2021-03-12,"Standard Chartered Bank Limited has published a notice regarding the new interest rate for deposit products and it's effective from 1st Chaitra, 2077.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-limited-has-published-a-notice-regarding-the-new-interest-rate-for-deposit-products-and-its-effective-from-1st-chaitra-2077-2021-03-12
2021-02-12,"Standard Chartered Bank Nepal Limited has published a notice regarding the new interest rate for deposit and loan products and it's effective from 1st Falgun, 2077.",https://www.sharesansar.com/announcementdetail/standard-chartered-bank-nepal-limited-has-published-a-notice-regarding-the-new-interest-rate-for-deposit-and-loan-products-and-its-effective-from-1st-falgun-2077-2021-02-12
