Date,Title,URL
2021-08-19,"While the Hydro Frenzy is at its Highest, Hydropower Sector's Regulator Issues a Note of Caution",https://www.sharesansar.com/newsdetail/while-the-hydro-frenzy-is-at-its-highest-hydropower-sectors-regulator-issues-a-note-of-caution-2021-08-19
2021-08-17,Api Power Company Limited Proposes 10.5% Bonus Shares for FY 2077/78; Calls AGM to Also Endorse 1: 0.3936 Rights Offering,https://www.sharesansar.com/newsdetail/api-power-company-limited-proposes-105-bonus-shares-for-fy-207778-calls-agm-to-also-endorse-1-03936-rights-offering-2021-08-17
2021-08-15,Api Power Company secures funding for 8 MW Parwanipur Solar Energy Project with Bank of Kathmandu extending loan of Rs 49.50 crore,https://www.sharesansar.com/newsdetail/api-power-company-secures-funding-for-8-mw-parwanipur-solar-energy-project-with-bank-of-kathmandu-extending-loan-of-rs-4950-crore-2021-08-15
2021-08-08,Bids Received in Rights Auction of API Opened; What is the Cut-Off Rate?,https://www.sharesansar.com/newsdetail/bids-received-in-rights-auction-of-api-opened-what-is-the-cut-off-rate-2021-08-08
2021-08-04,Reminder: Last Day to Bid for Unclaimed Right Shares of API Power Company,https://www.sharesansar.com/newsdetail/reminder-last-day-to-bid-for-unclaimed-right-shares-of-api-power-company-2021-08-04
2021-07-28,API Power Company Auctioning Unclaimed Right Shares from Today,https://www.sharesansar.com/newsdetail/api-power-company-auctioning-unclaimed-right-shares-from-today-2021-07-27
2021-07-22,API Power Company Auctioning Unclaimed Right Shares,https://www.sharesansar.com/newsdetail/api-power-company-auctioning-unclaimed-right-shares-2021-07-22
2021-07-16,"Right Shares of API Power Company Allotted to Applicants; Remaining 2,15,599 Shares to Be Auctioned",https://www.sharesansar.com/newsdetail/right-shares-of-api-power-company-allotted-to-applicants-remaining-215599-shares-to-be-auctioned-2021-07-16
2021-06-27,1:0.2938 Rights Offering of Api Power Company (API) Closing Today,https://www.sharesansar.com/newsdetail/102938-rights-offering-of-api-power-company-api-closing-today-2021-06-27
2021-06-23,Deadline Extended for 1:0.2938 Rights Offering of Api Power Company (API),https://www.sharesansar.com/newsdetail/reminder-last-day-to-apply-for-102938-rights-offering-of-api-power-company-api-2021-06-22
2021-06-21,API Power Company's Right Shares: 3 Days Remaining,https://www.sharesansar.com/newsdetail/api-power-companys-right-shares-3-days-remaining-2021-06-21
2021-06-03,1:0.2938 ratio Rights Offering of Api Power Company Limited (API) Opens from Today,https://www.sharesansar.com/newsdetail/102938-ratio-rights-offering-of-api-power-company-limited-api-opens-from-today-2021-06-03
2021-05-30,Still Fishing for Hydropower Companies To Invest In? Read This Before Diving Into Any Conclusions,https://www.sharesansar.com/newsdetail/still-fishing-for-hydropower-companies-to-invest-in-2021-05-28
2021-05-17,1:0.2938 ratio Rights Offering of Api Power Company Limited (API) Opening from Jestha 20,https://www.sharesansar.com/newsdetail/102938-ratio-rights-offering-of-api-power-company-limited-api-opening-from-jestha-20-2021-05-17
2021-05-13,Api Power reports impressive increment in profitability indicators in Q3; Look at the major highlights,https://www.sharesansar.com/newsdetail/api-power-reports-impressive-increment-in-profitability-indicators-in-q3-look-at-the-major-highlights-2021-05-13
2021-05-11,Do Not Forget: Your Last Chance to Claim the Right Shares of Api Power Company (API),https://www.sharesansar.com/newsdetail/do-not-forget-your-last-chance-to-claim-the-right-shares-of-api-power-company-api-2021-05-10
2021-05-05,Api Power Company (API) Announces Book Closure for Upcoming 1: 0.2938 Rights Offering,https://www.sharesansar.com/newsdetail/api-power-company-api-announces-book-closure-for-upcoming-1-02938-rights-offering-2021-05-05
2021-05-03,SEBON Gives Final Nod of Approval; Api Power Company (API) Will Now Issue 29.38% Right Shares,https://www.sharesansar.com/newsdetail/sebon-gives-final-nod-of-approval-api-power-company-api-will-now-issue-second-lot-of-1-0476-right-shares-2021-05-03
2021-04-20,Api Power Company to begin producing 4 MW solar energy from its Chandranigapur plant within Baisakh; eyes producing total of 18.5 MW solar energy in upcoming few months,https://www.sharesansar.com/newsdetail/api-power-company-to-begin-producing-4-mw-solar-energy-from-its-chandranigapur-plant-within-baisakh-eyes-producing-total-of-185-mw-solar-energy-in-upcoming-few-months-2021-04-20
2021-02-24,Attention: Api Power Company (API) Gets Pre-Approval from Electricity Regulatory Commission to Issue Right Shares in Second Phase,https://www.sharesansar.com/newsdetail/attention-api-power-company-api-gets-pre-approval-from-electricity-regulatory-commission-to-issue-right-shares-in-second-phase-2021-02-24
2021-02-21,Bonus Shares and Right Shares of These Companies are Now Listed in NEPSE,https://www.sharesansar.com/newsdetail/bonus-shares-and-right-shares-of-these-companies-are-now-listed-in-nepse-2021-02-21
2021-02-19,Api Power Company (API) Surging Forward with its Diverse Projects,https://www.sharesansar.com/newsdetail/api-power-company-api-surging-forward-with-its-diverse-projects-2021-02-19
2021-02-14,"Shares Listed: 17,20,561.50 Units Bonus Shares of Api Power Company (API)",https://www.sharesansar.com/newsdetail/shares-listed-172056150-units-bonus-shares-of-api-power-company-api-2021-02-14
2021-01-26,Api Power reports huge increment in its net profit in second quarter; EPS at Rs. 14.84,https://www.sharesansar.com/newsdetail/api-power-reports-huge-increment-in-its-net-profit-in-second-quarter-eps-at-rs-1484-2021-01-26
2021-01-10,What Is the Cut-off Rate for Auction of Api Power Company's Shares? Auction Added over Rs. 13 Crore Non-Operating Income to the Company's Books,https://www.sharesansar.com/newsdetail/what-2021-01-10
2021-01-08,Allotment Concluded for Auctioned Shares of Api Power Company Limited (API),https://www.sharesansar.com/newsdetail/allotment-concluded-for-auctioned-shares-of-api-power-company-limited-api-2021-01-08
2021-01-05,Api Power completes financial closure with Bank of Kathmandu for its 4 MW solar energy project in Rautahat; bank to extend credit facility of Rs 24.75 crore for green project,https://www.sharesansar.com/newsdetail/api-power-completes-financial-closure-with-bank-of-kathmandu-for-its-4-mw-solar-energy-project-in-rautahat-bank-to-extend-credit-facility-of-rs-2475-crore-for-green-project-2021-01-05
2020-12-28,Last Day to Bid for the Auction of Api Power Company's shares,https://www.sharesansar.com/newsdetail/last-day-to-bid-for-the-auction-of-api-power-companys-shares-2020-12-28
2020-12-20,"Auction Opening Today: Api Power Company (API) auctioning 13,46,218 units ordinary shares",https://www.sharesansar.com/newsdetail/auction-opening-today-api-power-company-api-auctioning-1346218-units-ordinary-shares-2020-12-20
2020-12-13,"Api Power Company (API) auctioning 13,46,218 ordinary shares from Poush 06",https://www.sharesansar.com/newsdetail/api-power-company-api-auctioning-1346218-ordinary-shares-from-poush-06-2020-12-13
2020-12-07,"Api Power Company (API) allots shares to applicants of 1:0.47 rights issue: Remaining 13,46,218 units to be auctioned",https://www.sharesansar.com/newsdetail/api-power-company-api-allots-shares-to-applicants-of-1047-right-shares-issue-remaining-units-to-be-auctioned-2020-12-07
2020-11-24,Api Power Company's 16th and 17th AGM Concluded; Bonus Shares Endorsed; Company's Performance in a Glimpse,https://www.sharesansar.com/newsdetail/api-power-companys-16th-and-17th-agm-concluded-14-bonus-shares-endorsed-2020-11-24
2020-11-19,Last Day for eligible investors to apply for the Right Shares issue of Api Power Company (API),https://www.sharesansar.com/newsdetail/last-day-for-eligible-investors-to-apply-for-the-right-shares-issue-of-api-power-company-api-2020-11-19
2020-11-12,Reminder: Last Day to Grab Dividend of Api Power Company (API) and Bank of Kathmandu (BOKL),https://www.sharesansar.com/newsdetail/reminder-last-day-to-grab-dividend-of-api-power-company-api-and-bank-of-kathmandu-bokl-2020-11-12
2020-11-11,Api Power reports growth in all profitability indicators; Two hydropower started their commercial operation,https://www.sharesansar.com/newsdetail/api-power-reports-growth-in-all-profitability-indicators-two-hydropower-started-their-commercial-operation-2020-11-11
2020-11-01,Api Power Company announces AGM: Agenda to endorse 9% bonus shares and right shares issue,https://www.sharesansar.com/newsdetail/api-power-company-announces-agm-agenda-to-endorse-14-bonus-shares-and-two-right-shares-issue-2020-11-01
2020-10-30,Api Power Company is issuing 1:0.476 right shares to its shareholders from today; issue closes of Mangsir 4,https://www.sharesansar.com/newsdetail/api-power-company-is-issuing-10476-right-shares-to-its-shareholders-from-today-issue-closes-of-mangsir-4-2020-10-30
2020-10-18,Api Power begins construction of its 40 MW Chameliya Project; estimated 740 crore project aims to generate electricity within 20 months,https://www.sharesansar.com/newsdetail/api-power-begins-construction-of-its-40-mw-chameliya-project-estimated-740-crore-project-aims-to-generate-electricity-within-20-months-2020-10-18
2020-10-09,Why is Api Power Company issuing right shares from Kartik 14? Know the full story,https://www.sharesansar.com/newsdetail/why-is-api-power-company-issuing-right-shares-from-kartik-14-know-the-full-story-2020-10-09
2020-09-28,Different Banks to invest Rs 5.18 billion in 40 MW Upper Chameliya Hydro Project,https://www.sharesansar.com/newsdetail/different-banks-to-invest-rs-518-billion-in-40-mw-upper-chameliya-hydro-project-2020-09-28
2020-09-28,Api Power decides to float 47% right shares before providing a 5% dividend; urges shareholders to subscribe to upcoming right shares with the promise of double-digit dividend this year,https://www.sharesansar.com/newsdetail/api-power-decides-to-float-47-right-shares-before-providing-a-5-dividend-urges-shareholders-to-subscribe-to-upcoming-right-shares-with-the-promise-of-double-digit-dividend-this-year-2020-09-28
2020-09-20,"NEPSE on rising mood - Hydropower, Hotel, and Others Sectors outperformed NEPSE Index; Know which sector and Hydropower Companies rises more in the last 1 month",https://www.sharesansar.com/newsdetail/hydropower-gains-from-aug-20-to-sep-17-2020-09-18
2020-09-06,Know which listed hydropower companies have positive net worth per share and dividend distribution capacity,https://www.sharesansar.com/newsdetail/hydropower-dividend-capacity-draft-2020-09-06
2020-07-21,Himalayan Bank to take a lead role in financing API Power third project Upper Chameliya,https://www.sharesansar.com/newsdetail/himalayan-bank-to-take-a-lead-role-in-financing-api-power-third-project-upper-chameliya
2020-06-17,API Power registers Rs 6.06 crore as a net profit; to issue right shares in ratio 1:0.47 within Ashad end,https://www.sharesansar.com/newsdetail/api-power-registers-rs-606-crore-as-a-net-profit-to-issue-right-shares-in-ratio-1047-within-ashad-end
2020-03-19,Api Power Company postpones its 16th AGM scheduled on Chaitra 7 for Corona prevention; informs that there’s no change in book close date,https://www.sharesansar.com/newsdetail/api-power-company-postpones-its-16th-agm-scheduled-on-chaitra-7-for-corona-prevention-informs-that-theres-no-change-in-book-close-date
2020-03-18,47.62% Right shares of Api Power Company receive below average grade from ICRA; issue of 5.67 Million units graded,https://www.sharesansar.com/newsdetail/4762-right-shares-of-api-power-company-receive-below-average-grade-from-icra-issue-of-567-million-units-graded
2020-03-12,"Last day to grab shares of Api Power to clinch bonus and right shares; AGM on Chaitra 07, 2076",https://www.sharesansar.com/newsdetail/last-day-to-grab-shares-of-api-power-to-clinch-bonus-and-right-shares-agm-on-chaitra-07-2076
2020-03-02,"Api Power issuing 47% right shares; Book closure on Chaitra 01, 2076",https://www.sharesansar.com/newsdetail/api-power-issuing-47-right-shares-book-closure-on-chaitra-01-2076
2020-03-02,"Api Power to convene AGM on Chaitra 07; Book Closure on Chaitra 01, 2076",https://www.sharesansar.com/newsdetail/api-power-to-convene-agm-on-chaitra-07-book-closure-on-chaitra-01-2076
2020-02-27,"Api Power Company to convene 16th AGM on Chaitra 07; Bonus, right and other issues in agenda",https://www.sharesansar.com/newsdetail/api-power-company-to-convene-16th-agm-on-chaitra-07-bonus-right-and-other-issues-in-agenda
2020-02-25,First phase of 200% right issuance of Api Power approved by SEBON; Company to issue 56.70 lakh units i.e 47%,https://www.sharesansar.com/newsdetail/first-phase-of-200-right-issuance-of-api-power-approved-by-sebon-company-to-issue-5670-lakh-units-ie-47
2020-02-24,"As the market takes upward stride, where does the PE ratio of listed companies stand? Find out the latest PE ratio of all sectors and all companies",https://www.sharesansar.com/newsdetail/as-the-market-takes-upward-stride-where-does-the-pe-ratio-of-listed-companies-stand-find-out-the-latest-pe-ratio-of-all-sectors-and-all-companies-2020-02-24
2020-02-23,Track the performance of Hydropower companies by the end of the second quarter on the basis of major financial indicators,https://www.sharesansar.com/newsdetail/track-the-performance-of-hydropower-companies-by-the-end-of-the-second-quarter-on-the-basis-of-major-financial-indicators
2020-02-12,Api Power reports net profit of Rs 4.14 crore; Annualized EPS down to Rs 6.96,https://www.sharesansar.com/newsdetail/api-power-reports-net-profit-of-rs-414-crore-annualized-eps-down-to-rs-696
2020-01-07,"NEPSE lists 1.46 crore unit bonus shares of National Life Insurance, Api Power Company and Global IME Bank",https://www.sharesansar.com/newsdetail/nepse-lists-146-crore-unit-bonus-shares-of-national-life-insurance-api-power-company-and-global-ime-bank
2019-12-15,Listed Hydropower companies has mopped up more than Rs.1 Kharba worth of funds from the market as per latest quarterly reports,https://www.sharesansar.com/newsdetail/listed-hydropower-companies-has-mopped-up-more-than-rs1-kharba-worth-of-funds-from-the-market-as-per-latest-quarterly-reports
2019-12-12,Api Power Company begins operation of 8 MW Upper Naugarh Gad Project at Sudhur Pashim Province; 4.87 crore KW energy to come online annually into national grid,https://www.sharesansar.com/newsdetail/api-power-company-begins-operation-of-8-mw-upper-naugarh-gad-project-at-sudhur-pashim-province-487-crore-kw-energy-to-come-online-annually-into-national-grid
2019-11-18,"First quarter report of Ridi Hydropower, Api Hydropower and Union Hydropower for 2076/77; Find performance in major indicators",https://www.sharesansar.com/newsdetail/first-quarter-report-of-ridi-hydropower-api-hydropower-and-union-hydropower-for-207677-find-performance-in-major-indicators
2019-09-24,8 MW Upper Naugad successfully completes test production; expects to come online from Aswin 12 standing as reliable power supply for Sudhurpaschim,https://www.sharesansar.com/newsdetail/8-mw-upper-naugad-successfully-completes-test-production-expects-to-come-online-from-aswin-12-standing-as-reliable-power-supply-for-sudhurpaschim
2019-09-21,Api Power’s 5% bonus shares for the FY 2074-75 to arrive finally in Demat accounts; shares to become tradable after getting listed with NEPSE,https://www.sharesansar.com/newsdetail/api-powers-5-bonus-shares-for-the-fy-2074-75-to-arrive-finally-in-demat-accounts-shares-to-become-tradable-after-getting-listed-with-nepse
2019-08-18,Api Power Limited net profits increase to Rs.7.73 Crore till Q4; income from power sale increases to Rs.17.87 Crore,https://www.sharesansar.com/newsdetail/api-power-limited-net-profits-increase-to-rs773-crore-till-q4-income-from-power-sale-increases-to-rs1787-crore
2019-05-13,Api Power reports 92% surge in net profit with Rs 7.32 crore in third quarter; company’s prospect looks bright with upcoming 40 MW Upper Chameliya project,https://www.sharesansar.com/newsdetail/api-power-reports-92-surge-in-net-profit-with-rs-732-crore-in-third-quarter-companys-prospect-looks-bright-with-upcoming-40-mw-upper-chameliya-project
2019-04-18,Upper Naugad hydropower promoted by API Power Company is in final stage of production,https://www.sharesansar.com/newsdetail/upper-naugad-hydropower-promoted-by-api-power-company-is-in-final-stage-of-production
2019-03-10,Chilime and Butwal power in the lead among hydropower companies! Know more about the sector's status,https://www.sharesansar.com/newsdetail/chilime-and-butwal-power-in-the-lead-among-hydropower-companies-know-more-about-the-sectors-status
2019-03-01,Api Power signs PPA with Nepal Electricity Authority for selling 40 MW electricity from Upper Chameliya; 26.41 crore unit to come online into national grid after the completion,https://www.sharesansar.com/newsdetail/api-power-signs-ppa-with-nepal-electricity-authority-for-selling-40-mw-electricity-from-upper-chameliya-2641-crore-unit-to-come-online-into-national-grid-after-the-completion
2019-02-22,Fate of Hydropower Sector after listing of Upper Tamakoshi; somethings will never change no matter what,https://www.sharesansar.com/newsdetail/fate-of-hydropower-sector-after-listing-of-upper-tamakoshi-somethings-will-never-change-no-matter-what
2019-02-11,API power  shows outstanding performance in Q2 75/76; Profit grows by 62.91%; EPS stands at Rs 9.01,https://www.sharesansar.com/newsdetail/api-power-shows-outstanding-performance-in-q2-7576-profit-grows-by-6291-eps-stands-at-rs-901
